week_year,casos,tempmed,umidmed,casos_lag1,tempmed_lag1,umidmed_lag1
2015-06-21,178,19.6180125714286,73.1262934285714,258.0,18.9784012857143,81.9590668571429
2015-06-14,169,20.4109522857143,75.4164274285714,178.0,19.6180125714286,73.1262934285714
2015-06-07,156,23.5635,62.9334422857143,169.0,20.4109522857143,75.4164274285714
2015-05-31,199,20.1623562857143,81.1703605714286,156.0,23.5635,62.9334422857143
2015-05-24,192,21.5503155714286,77.4702024285714,199.0,20.1623562857143,81.1703605714286
2015-05-17,194,21.0210622857143,79.865842,192.0,21.5503155714286,77.4702024285714
2015-05-10,359,19.6396492857143,79.6528828571429,194.0,21.0210622857143,79.865842
2015-05-03,456,21.4646154285714,76.2864011428571,359.0,19.6396492857143,79.6528828571429
2015-04-26,623,20.9166665714286,73.8171774285714,456.0,21.4646154285714,76.2864011428571
2015-04-19,524,24.365045,80.4095235714286,623.0,20.9166665714286,73.8171774285714
2015-04-12,573,24.4469694285714,72.7715208571429,524.0,24.365045,80.4095235714286
2015-04-05,717,22.7800002857143,79.1683348571429,573.0,24.4469694285714,72.7715208571429
2015-03-29,602,24.4594088571429,84.9315985714286,717.0,22.7800002857143,79.1683348571429
2015-03-22,747,24.6402694285714,81.4684274285714,602.0,24.4594088571429,84.9315985714286
2015-03-15,940,23.1158198571429,90.620002,747.0,24.6402694285714,81.4684274285714
2015-03-08,847,23.5661121428571,93.0715114285714,940.0,23.1158198571429,90.620002
2015-03-01,824,25.5375848571429,82.8968828571429,847.0,23.5661121428571,93.0715114285714
2015-02-22,622,26.5373811428571,79.3261897142857,824.0,25.5375848571429,82.8968828571429
2015-02-15,440,24.4246701428571,91.1581514285714,622.0,26.5373811428571,79.3261897142857
2015-02-08,316,25.7119962857143,86.4691568571428,440.0,24.4246701428571,91.1581514285714
2015-02-01,191,25.0706778571429,84.7119582857143,316.0,25.7119962857143,86.4691568571428
2015-01-25,105,25.2219415714286,85.2177614285714,191.0,25.0706778571429,84.7119582857143
2015-01-18,63,28.2064285714286,71.6678577142857,105.0,25.2219415714286,85.2177614285714
2015-01-11,25,29.1695388571429,71.3924402857143,63.0,28.2064285714286,71.6678577142857
2015-01-04,15,26.7016298571429,79.9619405714286,25.0,29.1695388571429,71.3924402857143
2014-12-28,2,28.0760075714286,75.7831314285714,15.0,26.7016298571429,79.9619405714286
2014-12-21,6,25.3252321428571,85.7173295714286,2.0,28.0760075714286,75.7831314285714
2014-12-14,7,25.4958787142857,77.8138417142857,6.0,25.3252321428571,85.7173295714286
2014-12-07,8,23.9460247142857,89.369098,7.0,25.4958787142857,77.8138417142857
2014-11-30,10,24.3447354285714,81.215266,8.0,23.9460247142857,89.369098
2014-11-23,12,24.2159012857143,87.828562,10.0,24.3447354285714,81.215266
2014-11-16,13,24.2012311428571,71.7278754285714,12.0,24.2159012857143,87.828562
2014-11-09,10,24.7857142857143,70.2083342857143,13.0,24.2012311428571,71.7278754285714
2014-11-02,5,25.2388601428571,83.7608945714286,10.0,24.7857142857143,70.2083342857143
2014-10-26,7,26.3704807142857,64.964664,5.0,25.2388601428571,83.7608945714286
2014-10-19,8,23.806803,77.2171762857143,7.0,26.3704807142857,64.964664
2014-10-12,7,29.8925982857143,53.2994314285714,8.0,23.806803,77.2171762857143
2014-10-05,13,24.5952382857143,54.1964285714286,7.0,29.8925982857143,53.2994314285714
2014-09-28,5,22.505873,76.1350937142857,13.0,24.5952382857143,54.1964285714286
2014-09-21,6,22.268646,80.520456,5.0,22.505873,76.1350937142857
2014-09-14,11,23.990204,69.7628262857143,6.0,22.268646,80.520456
2014-09-07,10,25.6394931428571,53.40088,11.0,23.990204,69.7628262857143
2014-08-31,7,21.8111221428571,76.1610527142857,10.0,25.6394931428571,53.40088
2014-08-24,11,23.0973788571429,54.7094388571429,7.0,21.8111221428571,76.1610527142857
2014-08-17,4,22.9006214285714,64.9516051428571,11.0,23.0973788571429,54.7094388571429
2014-08-10,9,20.9895861428571,66.6713628571429,4.0,22.9006214285714,64.9516051428571
2014-08-03,8,22.2821117142857,59.8992648571429,9.0,20.9895861428571,66.6713628571429
2014-07-27,8,20.132483,73.9544225714286,8.0,22.2821117142857,59.8992648571429
2014-07-20,7,18.1939162857143,76.274886,8.0,20.132483,73.9544225714286
2014-07-13,11,20.0932872857143,73.7412185714286,7.0,18.1939162857143,76.274886
2014-07-06,11,19.6253934285714,79.0143782857143,11.0,20.0932872857143,73.7412185714286
2014-06-29,14,21.6109522857143,64.0004765714286,11.0,19.6253934285714,79.0143782857143
2014-06-22,22,22.8035714285714,67.892856,14.0,21.6109522857143,64.0004765714286
2014-06-15,29,20.4919774285714,80.1405277142857,22.0,22.8035714285714,67.892856
2014-06-08,26,22.6317291428571,75.453416,29.0,20.4919774285714,80.1405277142857
2014-06-01,58,20.8834725714286,75.0549231428571,26.0,22.6317291428571,75.453416
2014-05-25,35,17.8722062857143,85.5978371428571,58.0,20.8834725714286,75.0549231428571
2014-05-18,46,21.777542,81.9946608571429,35.0,17.8722062857143,85.5978371428571
2014-05-11,48,21.7012988571429,73.2889608571429,46.0,21.777542,81.9946608571429
2014-05-04,51,23.709066,69.2616308571429,48.0,21.7012988571429,73.2889608571429
2014-04-27,58,20.8563665714286,75.2329202857143,51.0,23.709066,69.2616308571429
2014-04-20,64,22.2758222857143,83.9777848571429,58.0,20.8563665714286,75.2329202857143
2014-04-13,59,23.3588097142857,86.07,64.0,22.2758222857143,83.9777848571429
2014-04-06,52,26.3131687142857,76.093938,59.0,23.3588097142857,86.07
2014-03-30,40,25.1777271428571,83.8040234285714,52.0,26.3131687142857,76.093938
2014-03-23,32,24.0065274285714,79.6065968571429,40.0,25.1777271428571,83.8040234285714
2014-03-16,45,26.7100527142857,77.2268065714286,32.0,24.0065274285714,79.6065968571429
2014-03-09,28,25.8685072857143,80.2786362857143,45.0,26.7100527142857,77.2268065714286
2014-03-02,28,25.1615461428571,83.9370694285714,28.0,25.8685072857143,80.2786362857143
2014-02-23,24,25.4935448571429,82.6304168571429,28.0,25.1615461428571,83.9370694285714
2014-02-16,33,24.860673,80.3263762857143,24.0,25.4935448571429,82.6304168571429
2014-02-09,19,26.8446944285714,71.9276468571429,33.0,24.860673,80.3263762857143
2014-02-02,21,30.7929894285714,53.9662691428571,19.0,26.8446944285714,71.9276468571429
2014-01-26,8,29.0878911428571,63.5452717142857,21.0,30.7929894285714,53.9662691428571
2014-01-19,5,27.4902831428571,74.2295088571429,8.0,29.0878911428571,63.5452717142857
2014-01-12,6,25.8379248571429,79.1436868571429,5.0,27.4902831428571,74.2295088571429
2014-01-05,11,28.4359354285714,68.8832334285714,6.0,25.8379248571429,79.1436868571429
2013-12-29,6,27.6297332857143,81.3036371428571,11.0,28.4359354285714,68.8832334285714
2013-12-22,0,27.1932804285714,78.5908214285714,6.0,27.6297332857143,81.3036371428571
2013-12-15,6,26.4580745714286,69.0691,0.0,27.1932804285714,78.5908214285714
2013-12-08,5,25.4770562857143,82.1723154285714,6.0,26.4580745714286,69.0691
2013-12-01,8,27.6785717142857,73.1309525714286,5.0,25.4770562857143,82.1723154285714
2013-11-24,4,25.2357142857143,81.5942868571429,8.0,27.6785717142857,73.1309525714286
2013-11-17,4,24.6751604285714,81.7855951428571,4.0,25.2357142857143,81.5942868571429
2013-11-10,7,27.533311,63.6689248571429,4.0,24.6751604285714,81.7855951428571
2013-11-03,1,23.0755862857143,82.6427471428571,7.0,27.533311,63.6689248571429
2013-10-27,4,24.3192854285714,70.2123794285714,1.0,23.0755862857143,82.6427471428571
2013-10-20,4,27.1642522857143,68.8374382857143,4.0,24.3192854285714,70.2123794285714
2013-10-13,3,24.5161445714286,76.3698974285714,4.0,27.1642522857143,68.8374382857143
2013-10-06,5,21.3869051428571,68.9761908571429,3.0,24.5161445714286,76.3698974285714
2013-09-29,2,21.5607647142857,91.9770662857143,5.0,21.3869051428571,68.9761908571429
2013-09-22,6,20.9730951428571,72.5711897142857,2.0,21.5607647142857,91.9770662857143
2013-09-15,6,24.913425,71.8958425714286,6.0,20.9730951428571,72.5711897142857
2013-09-08,5,25.720238,52.7559525714286,6.0,24.913425,71.8958425714286
2013-09-01,3,22.268355,70.5497491428571,5.0,25.720238,52.7559525714286
2013-08-25,4,19.8272565714286,64.746346,3.0,22.268355,70.5497491428571
2013-08-18,2,22.8850732857143,64.3099811428571,4.0,19.8272565714286,64.746346
2013-08-11,11,17.8595238571429,72.2757131428571,2.0,22.8850732857143,64.3099811428571
2013-08-04,5,24.0238097142857,61.4345245714286,11.0,17.8595238571429,72.2757131428571
2013-07-28,13,21.8894928571429,58.459368,5.0,24.0238097142857,61.4345245714286
2013-07-21,6,15.6291158571429,85.3233682857143,13.0,21.8894928571429,58.459368
2013-07-14,18,22.029841,73.5910051428571,6.0,15.6291158571429,85.3233682857143
2013-07-07,17,21.0521978571429,77.8301288571429,18.0,22.029841,73.5910051428571
2013-06-30,28,20.7913091428571,83.802754,17.0,21.0521978571429,77.8301288571429
2013-06-23,37,20.1927655714286,90.5554942857143,28.0,20.7913091428571,83.802754
2013-06-16,59,20.8590314285714,86.0695772857143,37.0,20.1927655714286,90.5554942857143
2013-06-09,95,20.8450972857143,84.8940228571429,59.0,20.8590314285714,86.0695772857143
2013-06-02,105,20.5042611428571,83.7843512857143,95.0,20.8450972857143,84.8940228571429
2013-05-26,148,19.5220977142857,91.7272562857143,105.0,20.5042611428571,83.7843512857143
2013-05-19,266,21.4894684285714,85.326464,148.0,19.5220977142857,91.7272562857143
2013-05-12,351,23.6312114285714,72.1431165714286,266.0,21.4894684285714,85.326464
2013-05-05,461,20.9292854285714,65.9085714285714,351.0,23.6312114285714,72.1431165714286
2013-04-28,406,25.09,71.7269045714286,461.0,20.9292854285714,65.9085714285714
2013-04-21,564,21.84705,72.9013977142857,406.0,25.09,71.7269045714286
2013-04-14,732,21.2083331428571,78.9821428571429,564.0,21.84705,72.9013977142857
2013-04-07,680,24.4585515714286,86.424636,732.0,21.2083331428571,78.9821428571429
2013-03-31,773,24.700664,87.9633051428571,680.0,24.4585515714286,86.424636
2013-03-24,609,23.5599194285714,83.0749695714286,773.0,24.700664,87.9633051428571
2013-03-17,723,22.3305822857143,90.1600751428571,609.0,23.5599194285714,83.0749695714286
2013-03-10,705,25.3555458571429,86.9486378571429,723.0,22.3305822857143,90.1600751428571
2013-03-03,571,27.7916402857143,75.5332754285714,705.0,25.3555458571429,86.9486378571429
2013-02-24,550,25.935989,80.0409314285714,571.0,27.7916402857143,75.5332754285714
2013-02-17,437,26.1766225714286,78.4538874285714,550.0,25.935989,80.0409314285714
2013-02-10,269,26.4345882857143,74.782162,437.0,26.1766225714286,78.4538874285714
2013-02-03,220,23.3644848571429,85.3656742857143,269.0,26.4345882857143,74.782162
2013-01-27,162,25.3466668571429,76.9120545714286,220.0,23.3644848571429,85.3656742857143
2013-01-20,151,25.4573732857143,72.9284571428571,162.0,25.3466668571429,76.9120545714286
2013-01-13,120,23.6293938571429,85.3319834285714,151.0,25.4573732857143,72.9284571428571
2013-01-06,94,23.4927288,81.6485274,120.0,23.6293938571429,85.3319834285714
2012-12-30,30,24.23264185,79.61139555,94.0,23.4927288,81.6485274
2012-12-23,12,24.9725549,77.5742637,30.0,24.23264185,79.61139555
2012-12-16,6,25.712467949999997,75.53713185000001,12.0,24.9725549,77.5742637
2012-12-09,4,26.452381,73.5,6.0,25.712467949999997,75.53713185000001
2012-12-02,4,28.6785304285714,61.7171924285714,4.0,26.452381,73.5
2012-11-25,8,25.9005152857143,66.0268157142857,4.0,28.6785304285714,61.7171924285714
2012-11-18,5,26.601708,56.4026914285714,8.0,25.9005152857143,66.0268157142857
2012-11-11,1,24.2893374285714,69.3711188571429,5.0,26.601708,56.4026914285714
2012-11-04,3,24.818864,66.5973322857143,1.0,24.2893374285714,69.3711188571429
2012-10-28,0,27.7649818571429,65.7661717142857,3.0,24.818864,66.5973322857143
2012-10-21,3,27.1442175714286,74.0911574285714,0.0,27.7649818571429,65.7661717142857
2012-10-14,2,23.4105168571429,70.7068177142857,3.0,27.1442175714286,74.0911574285714
2012-10-07,1,24.9472782857143,64.0263594285714,2.0,23.4105168571429,70.7068177142857
2012-09-30,3,26.795636,53.1264891428571,1.0,24.9472782857143,64.0263594285714
2012-09-23,2,19.3448358571429,72.2369894285714,3.0,26.795636,53.1264891428571
2012-09-16,4,25.5558065714286,65.5166802857143,2.0,19.3448358571429,72.2369894285714
2012-09-09,1,27.2464877142857,50.0441445714286,4.0,25.5558065714286,65.5166802857143
2012-09-02,6,25.6433745714286,46.4179602857143,1.0,27.2464877142857,50.0441445714286
2012-08-26,6,22.0004438571429,60.9134497142857,6.0,25.6433745714286,46.4179602857143
2012-08-19,2,23.82484,48.4285714285714,6.0,22.0004438571429,60.9134497142857
2012-08-12,5,23.1774657142857,54.7749862857143,2.0,23.82484,48.4285714285714
2012-08-05,3,22.0714421428571,60.6788168571429,5.0,23.1774657142857,54.7749862857143
2012-07-29,3,23.0611652857143,58.7473195714286,3.0,22.0714421428571,60.6788168571429
2012-07-22,3,24.531056,54.3191,3.0,23.0611652857143,58.7473195714286
2012-07-15,0,17.1207484285714,70.6624148571429,3.0,24.531056,54.3191
2012-07-08,3,18.6815122857143,69.6450342857143,0.0,17.1207484285714,70.6624148571429
2012-07-01,4,23.2267513333333,62.1160281666667,3.0,18.6815122857143,69.6450342857143
2012-06-24,10,20.8071008571429,74.3997968571429,4.0,23.2267513333333,62.1160281666667
2012-06-17,4,20.0304394285714,86.0900434285714,10.0,20.8071008571429,74.3997968571429
2012-06-10,8,21.6779384285714,84.5194787142857,4.0,20.0304394285714,86.0900434285714
2012-06-03,7,19.8246751428571,92.3387434285714,8.0,21.6779384285714,84.5194787142857
2012-05-27,9,22.3029582857143,82.6421754285714,7.0,19.8246751428571,92.3387434285714
2012-05-20,8,20.8272368571429,78.7811797142857,9.0,22.3029582857143,82.6421754285714
2012-05-13,5,19.5382461428571,82.7581528571429,8.0,20.8272368571429,78.7811797142857
2012-05-06,5,22.0753577142857,72.6571837142857,5.0,19.5382461428571,82.7581528571429
2012-04-29,7,19.4445228571429,81.8600371428571,5.0,22.0753577142857,72.6571837142857
2012-04-22,7,22.8327148571429,82.7402045714286,7.0,19.4445228571429,81.8600371428571
2012-04-15,10,24.1578677142857,77.7396477142857,7.0,22.8327148571429,82.7402045714286
2012-04-08,8,25.7344205714286,75.1510871428571,10.0,24.1578677142857,77.7396477142857
2012-04-01,9,25.9239131428571,68.8147002857143,8.0,25.7344205714286,75.1510871428571
2012-03-25,10,24.8417088571429,74.4089488571429,9.0,25.9239131428571,68.8147002857143
2012-03-18,12,24.689182,72.75207,10.0,24.8417088571429,74.4089488571429
2012-03-11,7,25.1581512857143,77.7439274285714,12.0,24.689182,72.75207
2012-03-04,12,26.2424041428571,67.4868268571429,7.0,25.1581512857143,77.7439274285714
2012-02-26,13,27.2500002857143,71.8403202857143,12.0,26.2424041428571,67.4868268571429
2012-02-19,7,26.4909894285714,73.2906791428571,13.0,27.2500002857143,71.8403202857143
2012-02-12,8,25.0579477142857,81.1314217142857,7.0,26.4909894285714,73.2906791428571
2012-02-05,10,28.3826898571429,57.7377437142857,8.0,25.0579477142857,81.1314217142857
2012-01-29,8,26.1296895714286,56.6959894285714,10.0,28.3826898571429,57.7377437142857
2012-01-22,7,22.9166668571429,87.1297322857143,8.0,26.1296895714286,56.6959894285714
2012-01-15,12,23.8662525714286,84.2637165714286,7.0,22.9166668571429,87.1297322857143
2012-01-08,17,22.9021974285714,82.2206831428571,12.0,23.8662525714286,84.2637165714286
2012-01-01,21,25.316822,71.5233954285714,17.0,22.9021974285714,82.2206831428571
2011-12-25,5,24.9044385,73.096467,21.0,25.316822,71.5233954285714
2011-12-18,9,27.3250517142857,63.3034448571429,5.0,24.9044385,73.096467
2011-12-11,11,26.2317197142857,59.1249417142857,9.0,27.3250517142857,63.3034448571429
2011-12-04,14,24.4993302857143,77.6011311428571,11.0,26.2317197142857,59.1249417142857
2011-11-27,9,24.2487768571429,71.4333462857143,14.0,24.4993302857143,77.6011311428571
2011-11-20,9,25.0540888571429,63.6991645714286,9.0,24.2487768571429,71.4333462857143
2011-11-13,21,21.511646,76.6643388571429,9.0,25.0540888571429,63.6991645714286
2011-11-06,10,25.9941147142857,62.7000368571429,21.0,21.511646,76.6643388571429
2011-10-30,9,21.1237967142857,64.4816185714286,10.0,25.9941147142857,62.7000368571429
2011-10-23,21,25.5165631428571,64.2800217142857,9.0,21.1237967142857,64.4816185714286
2011-10-16,18,21.6309522857143,65.8770697142857,21.0,25.5165631428571,64.2800217142857
2011-10-09,11,23.627988,85.7126622857143,18.0,21.6309522857143,65.8770697142857
2011-10-02,11,24.3773294285714,64.7725168571429,11.0,23.627988,85.7126622857143
2011-09-25,21,25.5629742857143,46.5568488571429,11.0,24.3773294285714,64.7725168571429
2011-09-18,9,22.9745638571429,57.29535,21.0,25.5629742857143,46.5568488571429
2011-09-11,14,22.511461,58.369418,9.0,22.9745638571429,57.29535
2011-09-04,9,24.9688148571429,47.163302,14.0,22.511461,58.369418
2011-08-28,10,22.1019668571429,51.9968942857143,9.0,24.9688148571429,47.163302
2011-08-21,24,21.0276914285714,65.8501554285714,10.0,22.1019668571429,51.9968942857143
2011-08-14,8,24.5522165714286,51.3690937142857,24.0,21.0276914285714,65.8501554285714
2011-08-07,16,23.8190474285714,56.3678577142857,8.0,24.5522165714286,51.3690937142857
2011-07-31,11,17.7440477142857,65.7797617142857,16.0,23.8190474285714,56.3678577142857
2011-07-24,7,22.0080465714286,61.7334837142857,11.0,17.7440477142857,65.7797617142857
2011-07-17,10,22.05342,67.0419934285714,7.0,22.0080465714286,61.7334837142857
2011-07-10,20,23.7212301666667,50.5009916666667,10.0,22.05342,67.0419934285714
2011-07-03,15,18.401087,74.9639492,20.0,23.7212301666667,50.5009916666667
2011-06-26,27,18.554969,64.4863342857143,15.0,18.401087,74.9639492
2011-06-19,28,22.2668222857143,67.1299177142857,27.0,18.554969,64.4863342857143
2011-06-12,44,19.080228,71.6149071428571,28.0,22.2668222857143,67.1299177142857
2011-06-05,74,16.5823261428571,81.7051651428571,44.0,19.080228,71.6149071428571
2011-05-29,129,18.4842135714286,69.3167394285714,74.0,16.5823261428571,81.7051651428571
2011-05-22,166,21.2821815714286,69.8912314285714,129.0,18.4842135714286,69.3167394285714
2011-05-15,279,18.4609385714286,78.6627642857143,166.0,21.2821815714286,69.8912314285714
2011-05-08,376,22.541996,77.0791931428571,279.0,18.4609385714286,78.6627642857143
2011-05-01,456,21.8833054285714,77.5040517142857,376.0,22.541996,77.0791931428571
2011-04-24,516,21.5998494285714,83.3673785714286,456.0,21.8833054285714,77.5040517142857
2011-04-17,397,26.3114385714286,74.1767597142857,516.0,21.5998494285714,83.3673785714286
2011-04-10,459,24.2183791428571,79.9745668571429,397.0,26.3114385714286,74.1767597142857
2011-04-03,589,24.1022962857143,78.4210165714286,459.0,24.2183791428571,79.9745668571429
2011-03-27,464,25.6904391428571,80.210292,589.0,24.1022962857143,78.4210165714286
2011-03-20,560,24.7236965714286,81.5583245714286,464.0,25.6904391428571,80.210292
2011-03-13,445,25.0129097142857,79.9854682857143,560.0,24.7236965714286,81.5583245714286
2011-03-06,207,23.5739697142857,88.3241102857143,445.0,25.0129097142857,79.9854682857143
2011-02-27,268,21.9572878571429,95.61878,207.0,23.5739697142857,88.3241102857143
2011-02-20,236,27.470638,74.8774708571429,268.0,21.9572878571429,95.61878
2011-02-13,203,25.5035368571429,81.3190375714286,236.0,27.470638,74.8774708571429
2011-02-06,133,27.1176224285714,76.3678817142857,203.0,25.5035368571429,81.3190375714286
2011-01-30,121,25.7192395714286,79.0979748571429,133.0,27.1176224285714,76.3678817142857
2011-01-23,62,26.0152451428571,77.173066,121.0,25.7192395714286,79.0979748571429
2011-01-16,54,24.7373422857143,84.3696862857143,62.0,26.0152451428571,77.173066
2011-01-09,22,24.3808582857143,87.7617171428571,54.0,24.7373422857143,84.3696862857143
2011-01-02,13,23.5529834285714,88.7668245714286,22.0,24.3808582857143,87.7617171428571
2010-12-26,14,23.9082442857143,77.8142297142857,13.0,23.5529834285714,88.7668245714286
2010-12-19,6,24.9279785714286,80.3880314285714,14.0,23.9082442857143,77.8142297142857
2010-12-12,6,21.8980331428571,92.869824,6.0,24.9279785714286,80.3880314285714
2010-12-05,13,25.4555682857143,76.7833162857143,6.0,21.8980331428571,92.869824
2010-11-28,9,25.4205587142857,77.9306954285714,13.0,25.4555682857143,76.7833162857143
2010-11-21,14,24.9008802857143,73.8379922857143,9.0,25.4205587142857,77.9306954285714
2010-11-14,11,23.2403534285714,63.1389977142857,14.0,24.9008802857143,73.8379922857143
2010-11-07,8,23.306284,69.4539411428571,11.0,23.2403534285714,63.1389977142857
2010-10-31,4,23.5553591428571,69.5491494285714,8.0,23.306284,69.4539411428571
2010-10-24,5,23.4438168571429,66.0646525714286,4.0,23.5553591428571,69.5491494285714
2010-10-17,4,22.563768,69.0286445714286,5.0,23.4438168571429,66.0646525714286
2010-10-10,5,20.2377188571429,71.0697337142857,4.0,22.563768,69.0286445714286
2010-10-03,6,21.2531528571429,75.2308897142857,5.0,20.2377188571429,71.0697337142857
2010-09-26,9,20.140363,95.8479193333333,6.0,21.2531528571429,75.2308897142857
2010-09-19,13,23.3054905714286,65.5310285714286,9.0,20.140363,95.8479193333333
2010-09-12,6,23.894558,54.6726348571429,13.0,23.3054905714286,65.5310285714286
2010-09-05,10,20.1202711428571,70.2752685714286,6.0,23.894558,54.6726348571429
2010-08-29,9,25.4708662857143,44.1372371428571,10.0,20.1202711428571,70.2752685714286
2010-08-22,8,25.5149628571429,33.6053074285714,9.0,25.4708662857143,44.1372371428571
2010-08-15,4,17.8310835714286,58.4320562857143,8.0,25.5149628571429,33.6053074285714
2010-08-08,12,20.4395822857143,60.4737422857143,4.0,17.8310835714286,58.4320562857143
2010-08-01,6,17.5938395714286,72.2401665714286,12.0,20.4395822857143,60.4737422857143
2010-07-25,11,21.7410701666667,61.6760726666667,6.0,17.5938395714286,72.2401665714286
2010-07-18,6,22.399786,66.6230646666667,11.0,21.7410701666667,61.6760726666667
2010-07-11,8,18.093762,84.0407431428571,6.0,22.399786,66.6230646666667
2010-07-04,4,20.6085878571429,61.8761801428571,8.0,18.093762,84.0407431428571
2010-06-27,6,19.6250705714286,65.5750977142857,4.0,20.6085878571429,61.8761801428571
2010-06-20,8,21.6487187142857,66.1846691428571,6.0,19.6250705714286,65.5750977142857
2010-06-13,11,19.7204971428571,63.1397511428571,8.0,21.6487187142857,66.1846691428571
2010-06-06,9,16.4320716666667,74.6523771666667,11.0,19.7204971428571,63.1397511428571
2010-05-30,13,17.9657445714286,83.2976668571429,9.0,16.4320716666667,74.6523771666667
2010-05-23,8,19.6204185714286,82.3835665714286,13.0,17.9657445714286,83.2976668571429
2010-05-16,21,17.9734747142857,81.7405417142857,8.0,19.6204185714286,82.3835665714286
2010-05-09,54,16.9444892857143,80.1453028571429,21.0,17.9734747142857,81.7405417142857
2010-05-02,87,22.7052111428571,74.9090514285714,54.0,16.9444892857143,80.1453028571429
2010-04-25,73,22.874042,78.6484097142857,87.0,22.7052111428571,74.9090514285714
2010-04-18,69,24.8831171428571,68.7670805714286,73.0,22.874042,78.6484097142857
2010-04-11,49,22.2715748571429,70.8665525714286,69.0,24.8831171428571,68.7670805714286
2010-04-04,72,19.0522575714286,83.8828068571429,49.0,22.2715748571429,70.8665525714286
2010-03-28,88,23.340584,89.0726174285714,72.0,19.0522575714286,83.8828068571429
2010-03-21,77,24.9546127142857,83.8089042857143,88.0,23.340584,89.0726174285714
2010-03-14,95,24.8682612857143,77.5922948571429,77.0,24.9546127142857,83.8089042857143
2010-03-07,57,26.9692262857143,58.3136645714286,95.0,24.8682612857143,77.5922948571429
2010-02-28,56,22.6611644285714,86.1155451428571,57.0,26.9692262857143,58.3136645714286
2010-02-21,47,25.4948288571429,76.7016994285714,56.0,22.6611644285714,86.1155451428571
2010-02-14,28,24.7970642857143,82.295882,47.0,25.4948288571429,76.7016994285714
2010-02-07,17,25.3720591428571,78.987602,28.0,24.7970642857143,82.295882
2010-01-31,15,26.7171322857143,73.5421851428572,17.0,25.3720591428571,78.987602
2010-01-24,17,23.2508208571429,90.0410302857143,15.0,26.7171322857143,73.5421851428572
2010-01-17,6,24.193582,87.6358711428571,17.0,23.2508208571429,90.0410302857143
2010-01-10,5,23.6329285714286,87.4046437142857,6.0,24.193582,87.6358711428571
2010-01-03,10,25.9217957142857,80.903374,5.0,23.6329285714286,87.4046437142857
